objectid	provinsi	kabkot	jumlah_kec	jumlah_des	jumlah_kel	jumlah_pen	jumlah_kk	luas_wilay	kepadatan_	perpindaha	jumlah_men	perubahan_	wajib_ktp	islam	kristen	katholik	hindu	budha	konghucu	kepercayaa	pria	wanita	belum_kawi	kawin	cerai_hidu	cerai_mati	u0	u5	u10	u15	u20	u25	u30	u35	u40	u45	u50	u55	u60	u65	u70	u75	lahir_thn3	lahir_seb3	pertumbuha	pertumbuh2	pertumbuh3	pertumbuh4	pertumbuh5	pendidikan	pendidika2	pendidika3	pendidika4	pendidika5	pendidika6	tidak_belu	belum_tama	tamat_sd	sltp	slta	diploma_i_	diploma_ii	diploma_iv	strata_ii	strata_iii	a	b	ab	o	a_	a_2	b_	b_2	ab_	ab_2	o_	o_2	tidak_di_k	belum_tida	aparatur_p	tenaga_pen	wiraswasta	pertanian_	nelayan	agama_dan_	pelajar_ma	tenaga_kes	pensiunan	lainnya	generated_	f4_18_tahun_pendidikan_khusus	f5_6_tahun_paud	f7_12_tahun_sd	f12_15_tahun_smp	f16_18_tahun_sma
849	KALIMANTAN BARAT	LANDAK	13	156	0	405156	113812	8347.94	49	1416	471	262105	286677	65233	121482	215802	46	2371	220	2	212832	192324	203330	187471	2575	11780	31431	38673	38078	37587	38121	34072	34635	33322	28804	24554	20011	15500	12863	8004	4886	4615	6993	384901	2	2	2	1	0	15206	46825	21639	22495	22176	40061	130702	54423	95511	54739	56372	1728	3111	8285	281	4	1387	1553	5210	2178	254	20	209	152	286	321	488	967	392131	134736	6708	880	27042	97225	40	454	58128	396	815	78731	30 Juni 2022	114789	14933	46390	21947	24392
850	KALIMANTAN BARAT	SEKADAU	7	87	0	216260	65475	5754.57	38	564	211	159103	155316	84564	30005	99980	4	1411	265	31	111998	104262	100522	106049	1417	8272	15224	20202	19917	18864	18438	17966	17987	18338	16737	13708	11753	9093	7255	4799	2944	3035	3392	206536	2	2	2	1	0	7915	24481	11567	11374	11129	20094	55562	32294	64114	26807	29849	774	1868	4858	133	1	879	925	409	1517	106	2	97	11	51	17	117	124	212005	57318	3374	386	21737	67460	22	193	33883	263	453	31171	30 Juni 2022	59407	7804	24100	11477	12270
851	KALIMANTAN BARAT	MELAWI	11	169	0	209673	65528	10122.51	21	579	376	153369	150351	110953	49020	48404	37	1018	240	1	108363	101310	96527	104730	1861	6555	14997	19314	19441	19413	19339	16980	17383	17877	16718	13066	11340	8356	6576	3985	2577	2311	3344	200014	2	2	2	1	0	7582	23634	11258	11603	12122	20595	66605	28385	53926	25435	26542	962	1869	5704	242	3	4462	4202	1863	6985	641	27	593	39	299	98	877	491	189096	66376	4408	630	26999	41390	14	153	25539	310	496	43358	30 Juni 2022	62107	7552	24122	13050	13705
852	KALIMANTAN BARAT	KAYONG UTARA	6	43	0	128415	39005	4162.14	31	432	969	100083	91380	122885	1744	969	511	1878	425	3	66001	62414	62046	60180	1445	4744	9644	11375	12153	13067	11386	10490	10524	10778	9760	7755	6395	4931	3920	2684	1780	1773	2157	122194	2	2	2	1	0	4571	13961	7625	7732	7760	12234	42766	20868	34688	13104	12319	485	992	3111	81	1	767	659	373	1165	60	3	57	12	36	14	88	65	125116	38918	2093	598	18630	15408	3388	30	19202	132	262	29754	30 Juni 2022	36529	4371	14029	7940	8094
853	KALIMANTAN BARAT	KUBU RAYA	9	117	0	611223	184202	8550.35	71	2541	1.18	420988	429965	507065	24406	35168	504	42764	1296	20	312221	299002	303672	281496	7561	18494	48466	58922	57813	51396	54879	52155	49457	47908	45089	38738	33340	25481	19206	12123	8011	8239	10504	579677	2	2	2	1	0	23184	71029	33269	30290	32299	58048	186656	63424	161843	82647	92722	2331	5951	14659	932	58	6906	7165	2530	12073	310	22	331	29	161	80	342	502	580772	199538	11775	2997	117143	46610	5416	255	84468	791	1290	140940	30 Juni 2022	170766	22785	69810	33352	33984
854	KALIMANTAN BARAT	KOTA PONTIANAK	6	0	29	673129	201614	118.21	5694	2975	490	482737	487082	516654	32722	40044	333	80361	3013	2	336801	336328	354450	280053	12958	25668	48572	60286	60299	57837	57314	54402	52289	53551	52983	45713	38858	29770	23854	16179	10358	10864	10924	641659	2	2	2	1	0	23120	73694	35200	34222	34504	59074	173354	48701	107915	96178	177105	4379	16466	44068	4627	336	17912	20381	6574	33235	666	64	655	33	335	134	801	559	591780	225532	28286	4556	174527	3855	469	344	96962	1640	4335	132620	30 Juni 2022	178920	24255	73478	34751	35308
855	KALIMANTAN BARAT	KOTA SINGKAWANG	5	0	26	239875	71479	550.19	436	914	517	214359	168706	129691	13369	17900	74	77295	1542	4	122729	117146	127634	96346	5863	10032	19354	22976	22698	20918	21096	20597	20020	19149	16923	13880	11581	9064	8475	5645	3498	4001	4190	227161	2	2	2	2	0	8924	27930	12976	12338	12292	21500	70223	36596	53710	27443	39218	765	3023	8423	462	12	2669	3152	1086	4478	167	3	135	9	52	35	168	185	227736	71684	8456	592	59557	8831	668	94	40969	316	1995	46713	30 Juni 2022	66192	9029	27638	12523	12731
856	KALIMANTAN TENGAH	KOTAWARINGIN BARAT	6	81	13	276197	88685	9481.5	29	972	719	251569	194097	253382	12853	5966	3211	745	32	8	142067	134130	124162	139582	4228	8225	21875	26234	26661	20510	23349	21634	21629	23379	23516	20270	16308	11925	8299	4996	2813	2799	4747	261989	2	2	2	1	0	10356	32052	15545	10733	11626	23001	58084	33443	68460	40601	60539	1144	2730	10756	425	15	24139	29083	8522	46727	1915	26	2249	34	542	145	2096	527	160192	58874	6646	1579	67158	23481	2580	209	56717	681	920	57352	30 Juni 2022	71300	10157	30921	14192	11113
857	KALIMANTAN TENGAH	KOTAWARINGIN TIMUR	17	168	17	417509	130230	15543.82	27	518	772	334476	295650	362085	25096	8502	20492	1230	98	6	215352	202157	193597	207342	5986	10584	28464	39570	41576	32969	36010	33825	35261	35570	35192	29487	24143	17188	12256	7394	4405	4199	6541	399793	2	2	1	1	0	15260	49257	24812	17495	23546	39154	115334	61152	101640	54916	65846	1952	3556	12530	571	12	15089	18267	5472	25898	992	29	836	44	336	69	947	721	348809	116869	9347	1880	81940	48392	1342	273	66616	835	1144	88871	30 Juni 2022	120187	14757	48875	25821	23888
858	KALIMANTAN TENGAH	KAPUAS	17	214	17	411979	134051	17034.22	24	1728	852	319058	301461	338143	47886	2110	23120	41	3	676	212730	199249	191471	198733	5376	16399	25408	35201	38391	39343	36981	33649	34195	33405	31872	28081	24242	17784	13515	8286	5327	6299	5905	396058	2	1	1	1	0	13194	44795	23301	23591	23668	39423	96855	65860	117431	58841	55261	2146	2637	12410	522	16	8055	10401	3098	13233	212	11	236	23	106	98	315	469	375722	106465	9294	1534	68665	93720	1004	226	67655	469	1703	61244	30 Juni 2022	114086	13497	45827	23698	24802
859	KALIMANTAN TENGAH	BARITO SELATAN	6	86	7	133073	43718	6248.6	21	439	525	104684	96394	94648	24886	9182	4346	4	4	3	68072	65001	60847	65542	1706	4978	8981	11390	12690	11379	11932	9816	10144	10842	11129	9843	8233	6108	4720	2721	1558	1587	1867	127124	2	1	2	1	0	4430	14495	7589	6125	6251	12842	33842	16671	28757	20761	24415	1081	1504	5805	236	1	5568	8708	2440	8886	63	8	71	18	54	30	62	145	107020	41373	5300	391	17658	19539	3538	101	17583	173	1066	26348	30 Juni 2022	35578	4396	14547	7378	7112
860	KALIMANTAN TENGAH	BARITO UTARA	9	93	10	157582	49844	9984.81	16	728	586	127204	114847	115274	16547	8879	16801	43	5	33	81619	75963	75665	74400	2394	5123	10866	13143	14485	15219	14902	13262	12888	12866	12561	10812	8953	6650	4716	2866	1589	1804	2390	150542	2	2	1	1	0	5188	16685	8590	9102	8935	15752	38869	24876	34270	23916	26109	916	2137	6189	296	4	6802	8505	2419	10516	67	23	76	16	83	56	87	154	128778	44838	5796	649	26610	26393	139	124	24992	296	831	26914	30 Juni 2022	43278	5150	17235	8655	9702
861	KALIMANTAN TENGAH	KATINGAN	13	154	7	170041	53966	20382.53	8	508	129	150649	118181	106010	31936	3365	28710	20	0	0	88113	81928	79743	82552	2057	5689	12151	16850	17589	14203	14787	13797	14136	14344	13440	11600	9181	6715	4546	2922	1835	1945	2812	162591	2	2	2	1	0	6499	20981	10457	7611	8480	14864	33803	24477	44278	30517	28993	971	1558	5321	122	1	1888	2163	777	2910	86	12	91	15	36	21	88	130	161824	36343	4337	405	27622	25646	2224	111	37268	273	525	35284	30 Juni 2022	48254	6284	20708	10439	7824
862	KALIMANTAN TENGAH	SERUYAN	10	97	3	149626	48137	15213.87	10	783	380	130266	104018	129032	8425	5417	6688	59	4	1	78027	71599	69034	74736	1380	4476	11315	14618	15332	11727	12274	11889	13032	13538	13100	10835	8295	5390	3695	2071	1208	1307	2543	142285	2	2	2	1	0	5600	18269	8976	6191	7569	13298	41743	23002	42249	17833	18770	529	1283	4067	149	1	10423	11932	3277	16426	4139	28	4838	48	1382	41	5349	194	91549	41621	3260	660	36689	15225	2289	52	22404	213	169	27044	30 Juni 2022	44069	5660	18137	8974	8656
863	KALIMANTAN TENGAH	SUKAMARA	5	29	3	62387	20234	3269.33	19	480	179	58321	44069	51307	5217	2370	3342	123	28	0	32650	29737	29277	30256	1085	1769	4992	5805	5857	5753	5583	5123	5367	5656	5079	4224	3275	2260	1513	862	475	563	1076	59065	2	2	2	2	0	2359	6991	3446	3375	3382	5936	14491	8578	17505	8836	9405	292	686	2530	64	0	4039	2695	960	4296	196	7	159	5	56	8	155	92	49719	14963	2439	84	13692	6092	1270	47	11549	77	93	12081	30 Juni 2022	17534	2236	7143	3518	3593
864	KALIMANTAN TENGAH	LAMANDAU	8	85	3	103772	36744	7673.56	14	500	209	81742	74100	60289	23986	16208	3219	67	0	3	54969	48803	47086	52505	1333	2848	7879	9897	9342	7638	9008	9293	9456	9870	8929	6810	5339	3698	2666	1697	1067	1183	1673	98731	2	2	2	1	0	3859	11806	5269	4089	4301	8606	27594	12714	29616	14324	14164	631	1007	3572	146	4	6876	6895	2234	10611	140	8	108	13	56	25	124	105	76577	30459	3411	255	22445	16032	29	94	11425	169	155	19298	30 Juni 2022	25223	3712	10733	4901	4068
865	KALIMANTAN TENGAH	GUNUNG MAS	12	114	13	130900	41100	9331.43	14	611	280	106611	89739	26235	85010	2889	16706	5	0	55	68651	62249	64150	62051	1351	3348	10301	13510	13455	13047	11015	11388	11581	11099	9451	7650	5971	4350	3192	2058	1314	1518	2303	124467	2	2	2	1	0	5322	16475	7806	8058	8147	11742	30204	17824	25428	26195	22984	1156	1638	5283	182	6	2972	3328	1016	4907	98	12	89	7	56	20	102	152	118141	33450	3848	407	19908	30255	28	121	25768	153	328	16634	30 Juni 2022	41631	5212	16545	8409	8972
866	KALIMANTAN TENGAH	PULANG PISAU	8	95	4	136425	44522	9627.05	14	414	290	124884	96490	105518	26806	1563	2526	5	1	6	70686	65739	61323	69190	1177	4735	9987	12941	13356	10024	11795	10703	10722	10904	10551	9156	7549	5962	4724	3341	2224	2486	2222	130063	2	2	2	1	0	4994	16042	7706	5276	5888	12016	32797	15161	38031	21949	21897	749	953	4699	186	3	2034	2450	819	3562	94	11	91	15	48	30	144	288	126839	33677	3390	293	12125	22515	1988	68	22530	82	396	39201	30 Juni 2022	37118	5025	15902	7403	6440
867	KALIMANTAN TENGAH	MURUNG RAYA	10	116	9	112266	35135	23575.34	5	308	320	79563	75506	74423	19110	6243	12481	6	1	2	58319	53947	55487	53013	1216	2550	8677	11654	12667	9750	10632	9256	9310	9753	8654	6989	5127	3710	2682	1564	896	945	2035	106724	2	2	2	1	0	4469	14900	7467	5136	5989	11353	35541	15990	27863	13307	13858	714	1093	3739	158	3	2825	3462	1115	4174	55	5	50	4	54	15	47	137	100323	39663	3389	575	22944	12413	39	95	13260	304	206	19376	30 Juni 2022	35795	4407	14584	7663	7133
868	KALIMANTAN TENGAH	BARITO TIMUR	10	100	3	114966	37469	3198.3	36	452	46	95430	84422	58581	41833	9957	4569	19	2	5	58987	55979	52399	56892	1563	4112	7159	9660	10776	10565	10083	8606	8722	9619	9590	8691	7142	5108	3814	2440	1374	1617	1669	110312	2	2	1	1	0	3686	12368	6332	6386	6215	10686	22339	14084	25439	19758	24969	993	1453	5660	267	4	4348	6623	2446	6880	55	22	69	29	38	48	53	179	94176	24960	4737	293	22943	19612	386	123	23495	145	693	17579	30 Juni 2022	30921	3639	12718	6342	6563
869	KALIMANTAN TENGAH	KOTA PALANGKARAYA	5	0	30	296067	93089	2848.7	104	1395	967	218818	208833	209202	76850	5901	3589	486	10	29	150436	145631	143251	138793	5156	8867	22505	27800	28756	23117	24798	25963	26097	24888	23625	20533	16271	12316	8635	5526	2707	2530	5037	281523	2	2	2	1	0	10914	34210	17021	12475	13317	24343	80210	32554	32662	36944	70412	3210	6566	29973	3291	245	20470	25958	7276	35372	549	59	625	82	368	88	524	229	204467	92154	19654	2375	80079	5567	1396	457	42749	960	6232	44439	30 Juni 2022	77875	10834	33850	15474	12613
870	KALIMANTAN SELATAN	TANAH LAUT	11	130	5	353190	120408	3840.2	92	1295	1.05	290716	251664	346186	3781	1509	1492	220	1	1	179610	173580	156679	175723	7155	13633	26453	32227	33488	27654	29032	27201	27855	29229	28648	25893	21103	16045	11857	7317	4416	4772	5924	335660	2	2	2	1	0	12608	39687	19752	15251	16758	29409	95099	39474	100970	54741	49022	1245	2938	9255	432	14	6114	7852	2295	11624	862	12	67	15	33	27	95	84	324110	114126	7363	1180	68849	44323	5000	147	37534	381	990	73297	30 Juni 2022	94450	12545	39170	18607	18253
871	KALIMANTAN SELATAN	KOTABARU	22	198	4	326497	101021	9480.17	34	1281	966	257838	235020	301007	11088	3957	1847	2482	68	6048	168701	157796	156312	153509	4800	11876	21957	28820	31440	32946	29284	25030	24935	26659	26761	23449	19650	13242	9336	5566	3729	3693	5044	312426	2	2	1	1	0	11002	36560	18927	19771	19560	31832	95341	56096	82250	36257	43813	1679	2392	8262	388	19	7785	6720	1957	9982	2884	22	3213	31	962	47	4042	318	288534	108538	6173	1644	65263	23169	12906	189	37871	418	720	69605	30 Juni 2022	94187	11328	37389	19547	20759
872	KALIMANTAN SELATAN	BANJAR	20	277	13	561665	191269	4588.42	122	1748	1.75	475259	408579	557392	1494	684	1675	376	9	35	283232	278433	246068	282220	10909	22468	38081	50142	50566	42008	45696	44508	46239	46737	46390	42210	35529	26482	20240	12136	7161	7540	8416	537262	2	2	1	1	0	19595	61509	29224	23174	27176	49452	140917	69165	152213	86526	86669	1694	4606	18693	1123	59	16666	22380	5955	29214	190	29	186	35	87	79	205	740	485899	153371	11586	3737	114995	73024	1066	181	78176	747	1949	122833	30 Juni 2022	145093	19280	59557	28222	28777
873	KALIMANTAN SELATAN	BARITO KUALA	17	195	6	317848	106797	2430.62	131	1287	266	256371	233196	314461	1276	674	1374	63	0	0	160918	156930	137809	159588	5667	14784	20759	26944	28816	26243	25414	24125	24945	26055	26110	24384	20980	15633	11504	7076	4120	4740	4408	304567	2	1	1	1	0	10311	33986	16932	15455	16158	28038	58081	41320	96887	55696	51082	806	2257	11202	504	13	9710	8576	2409	11035	45	17	66	15	24	9	51	258	285633	64922	6818	1261	62732	61991	445	35	60506	295	1247	57596	30 Juni 2022	82546	10691	33838	16347	16709
874	KALIMANTAN SELATAN	TAPIN	12	126	9	192149	66736	2156.98	89	418	1.13	172351	139788	189980	1279	160	325	0	67	338	96540	95609	82114	95565	5600	8870	12812	17009	17718	14200	15323	15113	15802	16124	15246	14428	12330	9409	7100	4233	2662	2640	2823	183853	2	2	1	1	0	6587	21383	10004	7771	8509	16040	39599	25418	60031	30387	27927	897	1575	6003	304	8	6372	9146	2814	11776	65	11	66	3	38	24	60	298	161476	43863	5211	263	44118	32111	33	42	32643	177	1130	32558	30 Juni 2022	50325	6729	21229	9675	9475
875	KALIMANTAN SELATAN	HULU SUNGAI SELATAN	11	144	4	233835	82620	1691.62	138	478	995	214986	173826	230212	1324	52	404	19	2	1822	117578	116257	102820	110751	7848	12416	15126	18831	20131	19923	20078	18630	18530	18251	17794	17346	15498	12045	9064	5511	3421	3656	3339	223920	2	1	1	1	0	7117	23908	11875	11977	11958	21720	50843	35684	71731	30744	31667	1512	2127	9179	343	5	8838	12227	3219	16471	355	24	89	58	56	29	143	263	192063	53985	7462	649	51381	31740	1788	125	41622	272	1866	42945	30 Juni 2022	59791	7551	24086	11859	12739
876	KALIMANTAN SELATAN	HULU SUNGAI TENGAH	11	161	8	263623	93431	1468.77	179	822	1.99	241754	194908	257229	884	41	4998	101	2	368	132665	130958	115454	124602	6998	16569	18122	21594	22540	21484	22455	20380	20030	19461	19012	19481	18121	14731	11367	6590	4074	4181	3877	251539	2	2	1	1	0	8487	26743	13338	12483	13120	24319	64213	35025	72699	37975	39748	1615	2338	9712	293	5	17681	21156	6140	24626	2664	192	175	187	67	93	220	528	189894	76504	8162	214	57085	43402	587	145	29567	259	1992	45706	30 Juni 2022	66548	8285	26902	13146	14132
877	KALIMANTAN SELATAN	HULU SUNGAI UTARA	10	214	5	232226	76485	940.19	247	633	680	201802	169054	232086	81	27	22	8	0	2	116271	115955	106755	106974	5700	12797	16530	19912	20716	20489	19718	18106	18610	18292	17133	16235	14117	11260	8856	5551	3400	3301	3698	221653	2	2	2	1	0	7700	24888	12068	12092	12104	21550	60486	31405	73828	29643	24224	1340	1389	9491	410	10	4309	6798	1759	7296	40	4	41	9	17	7	45	97	211804	64548	6491	733	64430	20493	1753	38	35057	261	916	37495	30 Juni 2022	61160	7791	24682	12096	13068
878	KALIMANTAN SELATAN	TABALONG	12	121	10	255172	83548	3473.07	73	608	955	213932	181874	244564	7091	2293	1195	23	1	5	128695	126477	116213	122054	4845	12060	19534	23461	23844	19079	21420	20568	21362	21451	19797	18525	15309	11503	8659	5130	2891	2639	4272	242341	2	2	2	1	0	9053	28912	13750	10215	10873	21502	55611	32272	59248	40606	50626	1491	3062	11806	435	15	12236	15315	4188	18614	958	27	184	39	95	55	135	406	202920	58765	6930	857	57470	43088	40	60	48575	297	1112	37977	30 Juni 2022	64774	9109	28453	12955	10180
879	KALIMANTAN SELATAN	KOTABARU	12	144	5	337170	108696	4888.23	69	1255	182	299982	233119	320351	4820	3452	8112	99	21	315	172384	164786	156303	162007	5952	12908	27026	33687	33871	27377	28060	27023	27651	28935	27560	23197	18256	12646	9128	5618	3709	3426	5421	319640	2	2	2	2	0	12993	41505	19482	14741	15248	28850	67023	52588	84162	53495	64168	951	2919	11366	491	7	50299	59006	16304	82476	3178	90	3441	117	914	48	3882	408	117007	80523	7637	560	80949	21373	4211	83	67211	390	494	73738	30 Juni 2022	93789	13052	41197	18362	14971
880	KALIMANTAN SELATAN	TANAH BUMBU	12	144	5	337170	108696	4888.23	69	1255	182	299982	233119	320351	4820	3452	8112	99	21	315	172384	164786	156303	162007	5952	12908	27026	33687	33871	27377	28060	27023	27651	28935	27560	23197	18256	12646	9128	5618	3709	3426	5421	319640	2	2	2	2	0	12993	41505	19482	14741	15248	28850	67023	52588	84162	53495	64168	951	2919	11366	491	7	50299	59006	16304	82476	3178	90	3441	117	914	48	3882	408	117007	80523	7637	560	80949	21373	4211	83	67211	390	494	73738	30 Juni 2022	93789	13052	41197	18362	14971
881	KALIMANTAN SELATAN	BALANGAN	8	154	3	132643	44354	1828.51	73	404	542	113426	94706	125503	936	275	1748	4067	0	114	67147	65496	60103	63392	2577	6571	9760	12289	12494	10607	11405	11098	11480	11114	9914	9012	7890	6081	4524	2342	1371	1262	2145	126197	2	2	2	1	0	4635	15229	7268	5870	6656	12067	27696	9977	46375	21871	19857	569	1075	4988	234	1	3172	3732	1836	3887	70	10	56	16	32	46	111	275	119400	27548	3167	553	21465	32316	9	40	29990	300	379	16876	30 Juni 2022	36548	4819	15164	6985	7339
882	KALIMANTAN SELATAN	KOTA BANJARMASIN	5	0	52	672796	216299	98.37	6839	2096	313	524963	490529	647082	13696	7351	268	4381	16	2	336456	336340	321430	305126	16604	29636	46437	58025	60474	56448	56484	52332	51436	52154	52766	49819	43078	33426	25321	16630	8977	8989	10321	642486	2	2	1	1	0	22257	71883	36120	32760	32648	58953	175403	69460	101595	96627	162572	4038	13019	45508	4304	270	46445	65399	17110	85078	529	56	593	89	435	132	514	455	455961	208992	22698	5337	197242	3691	230	351	91343	2053	5020	135838	30 Juni 2022	177083	23325	73269	34954	34569
883	KALIMANTAN SELATAN	KOTA BANJARBARU	5	0	20	262719	84239	305.15	861	1304	171	236161	187345	251865	7820	2445	358	226	2	3	131922	130797	121540	124623	6222	10334	20300	23913	24270	20381	21533	21592	21317	21308	21872	19904	15983	11788	8392	4885	2654	2627	4465	249282	2	2	2	1	0	9173	29494	14206	11381	11539	21330	61020	32158	35323	33279	65516	1485	6543	24703	2490	202	18202	25352	6588	35947	275	75	248	116	153	64	188	356	175155	65347	16630	2136	71456	3019	21	128	49304	940	2930	50807	30 Juni 2022	64555	9039	27866	12623	10811
884	KALIMANTAN TIMUR	PASER	10	139	5	292879	96067	10715.59	27	1057	169	258142	202875	272788	9769	9299	488	530	0	5	151651	141228	139562	138761	4572	9984	23844	28928	29303	22612	25290	23613	24090	24687	23434	19745	16146	12360	8474	4946	2843	2564	5342	277280	2	2	2	2	0	11605	35286	16583	12151	12724	25075	74970	39976	68921	37668	55772	1090	3067	10825	570	20	10054	11932	3988	18958	1621	590	1960	769	681	269	2931	1132	237994	78232	7610	1630	57021	24333	4680	108	51253	698	1246	66068	30 Juni 2022	76459	10823	33419	14727	12162
885	KALIMANTAN TIMUR	KUTAI KARTANEGARA	20	193	44	765284	249667	26867.51	28	3650	458	656197	527678	706546	41426	14400	2569	254	6	83	398417	366867	369953	358453	11285	25593	60994	75855	78763	61395	66352	61046	58836	62683	60944	52625	42963	31298	22215	13551	7864	7900	13790	725458	2	2	2	1	0	29356	94349	45785	32856	34789	65822	188447	98147	153605	108685	178515	2535	7417	26408	1468	57	28947	34194	10840	55614	15011	87	16609	98	4755	99	18743	689	579598	210365	18232	3694	169199	41395	11864	369	134768	1433	1965	171998	30 Juni 2022	211896	29851	92857	42524	32461
886	KALIMANTAN TIMUR	BERAU	13	100	10	266710	90440	21917.59	12	2055	136	242785	183150	225560	24286	15961	224	649	22	8	141393	125317	135442	120919	3953	6396	22756	27347	26409	21375	24502	23115	22473	22398	21175	17875	14182	9345	6075	3700	2054	1929	5213	251723	2	2	2	2	0	10673	33005	14899	11519	11810	23922	78205	36652	49027	35029	52832	1211	2960	10314	465	15	5542	6080	2050	11670	1924	10	131	14	53	36	143	332	238725	86992	7011	1390	40325	23678	7389	192	43023	583	836	55286	30 Juni 2022	71862	10661	31360	13511	11375
887	KALIMANTAN TIMUR	KUTAI BARAT	16	190	4	173001	56731	13829.69	13	657	172	147295	122716	82408	54238	36078	141	36	1	99	90747	82254	83772	82143	2590	4496	11725	16343	17300	14167	15551	14139	13028	14428	14449	12412	9741	7251	5292	3266	1826	2083	2588	165638	2	2	1	1	0	6199	20667	10096	7815	8103	15243	47512	26581	32614	23243	32847	900	2314	6573	399	18	4926	5239	1678	9848	939	23	915	36	295	43	860	240	147959	49524	4620	1080	30151	20196	1788	416	30800	540	679	33207	30 Juni 2022	46592	6215	20242	9691	7608
888	KALIMANTAN TIMUR	KUTAI TIMUR	18	139	2	425613	140250	31585.67	13	3866	141	352198	294980	345969	41996	34964	2522	133	6	23	227716	197897	228836	184338	5030	7409	31229	42895	43946	41562	41222	38820	38270	35720	32144	26562	20624	13347	8805	4991	2837	2639	7214	405709	2	2	2	1	0	16497	53393	25379	24462	24649	41727	132006	57147	74081	53313	87709	1694	4755	14128	734	46	10325	11702	4352	22642	5964	29	467	38	234	64	398	555	368843	163392	6885	2411	94695	29225	1554	242	51215	943	551	74500	30 Juni 2022	126036	16195	53755	24810	23528
889	KALIMANTAN TIMUR	PENAJAM PASER UTARA	4	30	24	188923	61196	3178.52	59	681	68	162244	131378	179143	7046	2603	91	39	0	1	97838	91085	90982	88115	3462	6364	15550	18442	18356	14948	16497	14698	14205	15221	14973	12679	11041	8287	5940	3725	2173	2188	3362	178692	2	2	2	2	0	7303	22192	10862	8013	8426	16370	61441	24070	37297	24486	32592	762	2140	5885	243	7	3965	4090	1536	7868	124	23	76	31	59	40	169	198	170744	67512	4378	812	32952	16534	2663	107	21141	367	368	42089	30 Juni 2022	50238	7181	21887	9984	7736
